time,alert_status,blocker_violations,bugs,class_complexity,classes,code_smells,comment_lines,comment_lines_density,commit.id,complexity,complexity_in_classes,complexity_in_functions,confirmed_issues,coverage,critical_violations,development_cost,directories,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,file_complexity,file_complexity_distribution,files,function_complexity,function_complexity_distribution,functions,info_violations,last_commit_date,line_coverage,lines,lines_to_cover,major_violations,minor_violations,ncloc,ncloc_language_distribution,open_issues,quality_gate_details,quality_profiles,reliability_rating,reliability_remediation_effort,reopened_issues,security_rating,security_remediation_effort,skipped_tests,sqale_debt_ratio,sqale_index,sqale_rating,statements,test_errors,test_execution_time,test_failures,test_success_density,tests,uncovered_lines,url,violations,vulnerabilities,wont_fix_issues
2017-03-07T21:29:46Z,0,34,1911,10.6,1363,10274,2434,2.1,887c308b379f90867f9a2a8adf4c0c30d42657b5,14447,14447,12517,0,0,5644,0,88,1221,311,14261,8.9,0,0,11.3,0,1281,0.9,0,13573,8,1.48867E+12,0,159776,63956,2371,4137,111651,0,12194,0,0,3,30624,0,2,190,,4.2,140462,1,44233,,,,,,63956,https://github.com/eclipse/milo.git,12194,9,0
2010-08-07T21:46:56Z,0,15,1211,25.4,976,6857,27656,20.1,0e71eaf442a8020a79a85c2ad11d120c98c0d29e,24763,24763,22389,0,0,1286,0,107,643,220,16457,8.9,0,0,30.7,0,806,2.2,0,10106,236,1.28122E+12,0,183972,68187,3730,3173,110091,0,8440,0,0,5,11753,0,2,4930,,1.6,52877,1,57768,,,,,,68187,https://github.com/eclipse/nebula.git,8440,372,0
2015-03-25T20:53:54Z,0,16,994,9.9,1597,3545,25924,18.5,fc2b4f2578925464a5e6a7c5d2a31d99fd7a2ec8,15742,15742,14560,0,0,568,0,270,1297,200,22121,11.7,0,0,11.9,0,1328,1.5,0,9835,76,1.42732E+12,0,189284,65580,1515,3374,114188,0,5549,0,0,5,14008,0,5,11400,,1.1,36615,1,45419,,,,,,65580,https://github.com/eclipse/nebula.widgets.nattable.git,5549,1010,0
2016-06-14T19:21:16Z,0,50,1077,14.3,786,3326,11964,14.6,0b687aea259872029d52e01279d2a5a72e957596,11208,11208,10928,0,0,947,0,112,648,96,7754,7.3,0,0,17.2,0,652,2.2,0,5004,161,1.46592E+12,0,105749,43419,1681,1665,69888,0,4504,0,0,5,11999,0,5,1775,,1.6,32880,1,38988,,,,,,43419,https://github.com/eclipse/orion.server.git,4504,101,0
2017-04-07T08:38:48Z,0,39,1056,12.2,1497,3442,12478,10.7,802bb4b1aab6171d7e3a2095e5fc0659c162c519,18297,18297,16979,0,0,1038,0,269,379,76,4303,2.6,0,0,14.9,0,1227,1.9,0,9165,36,1.49155E+12,0,163449,49842,1947,1493,104018,0,4553,0,0,5,12364,0,5,875,,1.1,33416,1,41496,,,,,,49842,https://github.com/eclipse/packagedrone.git,4553,55,0
2017-01-24T14:54:26Z,0,9,105,12.7,74,396,2390,26.5,76f9d9ee07dbc7dc1eec1c5697d17f350c5045e5,938,938,819,0,0,80,0,11,20,3,399,3.3,0,0,17.7,0,53,1.6,0,506,7,1.48526E+12,0,12030,4055,269,147,6617,0,512,0,0,3,1407,0,5,230,,1.2,2473,1,3003,,,,,,4055,https://github.com/eclipse/paho.mqtt.android.git,512,11,0
2013-08-20T16:18:54Z,0,41,538,17.4,111,923,5451,32.2,f43842538579aab345e6aadda9d081da615900d3,1928,1928,1909,0,0,171,0,16,82,13,1382,6.2,0,0,19.3,0,100,2,0,974,1,1.37701E+12,0,22373,7419,783,527,11478,0,1523,0,0,5,6094,0,5,855,,2.1,7061,1,6158,,,,,,7419,https://github.com/eclipse/paho.mqtt.java.git,1523,62,0
2015-02-10T17:43:28Z,0,205,5085,16.2,5268,38762,230336,29,5e63124879b91d1b2b6f5e1aedd517bd122c2f2a,104768,85124,98889,0,0,4657,0,531,2088,599,43192,4.1,0,0,20.2,0,5178,1.8,,54365,1706,1.42244E+12,0,1055772,276929,27415,11919,563253,0,45902,0,0,5,62701,0,4,22200,,1.4,244198,1,285522,,,,,,276929,https://github.com/eclipse/rap.git,45902,2055,0
2017-01-25T01:58:36Z,0,136,4240,14.9,2321,10577,32015,13.9,f2bf9ed7459ce8c8dbf71d424ae65a2b44e1b032,34592,34592,33808,0,0,1716,0,303,2331,368,34103,11.3,0,0,16.6,0,2078,2.1,0,16303,497,1.48531E+12,0,302829,102517,6632,6055,197670,0,15036,0,0,5,59513,0,5,2875,,1.7,101658,1,83575,,,,,,102517,https://github.com/eclipse/rdf4j.git,15036,219,0
2017-04-04T09:42:09Z,0,26,423,10.4,894,2224,3362,5.2,121d2f3bf081f2a36626efe4880bd98cf04aea64,9286,9286,8588,0,0,364,0,173,162,68,4038,4.7,0,0,12.6,0,738,1.6,0,5508,82,1.4908E+12,0,85658,30538,894,2419,60944,0,3785,0,0,5,5544,0,5,16925,,0.9,16292,1,24321,,,,,,30538,https://github.com/eclipse/recommenders.git,3785,1138,0
2017-04-20T05:27:37Z,0,98,2470,14.9,1201,6631,24660,21.2,a522102710eb0c7adf0c5aa34ce964169be06a6c,17910,17910,17260,0,0,1209,0,207,619,147,9434,6.2,0,0,17.3,0,1034,2.2,0,7927,133,1.48717E+12,0,153216,56078,3668,5581,91859,0,10689,0,0,5,33039,0,5,23570,,1.8,49187,1,48546,,,,,,56078,https://github.com/eclipse/rt.equinox.bundles.git,10689,1588,0
2010-08-06T03:23:43Z,0,27,1180,29,451,3721,23289,31.8,2c5cc9353e3b11e5edfb4b57272eceab73131882,13077,13077,12879,0,0,794,0,63,99,31,2381,2.6,0,0,34.8,0,376,2.7,0,4724,186,1.28096E+12,0,91161,31538,2135,2591,49834,0,5733,0,0,5,13417,0,5,12220,,2,29703,1,27794,,,,,,31538,https://github.com/eclipse/rt.equinox.framework.git,5733,832,0
2017-01-19T22:44:35Z,0,25,1243,12.5,1413,4727,19501,17.9,935b25b1fc2148b54e1d463aca431196c57258f4,17593,17593,17113,0,0,1153,0,349,356,154,5978,3.9,0,0,13.9,0,1265,2,0,8579,37,1.48486E+12,0,153006,46062,1812,3232,89323,0,6259,0,0,5,12495,0,5,3135,,1.3,36164,1,36868,,,,,,46062,https://github.com/eclipse/smarthome.git,6259,289,0
2011-03-04T03:38:27Z,0,14,906,14.5,726,2907,12355,17.5,e5aff47eecf6d7b821787eeaae7a302e17f261fa,10492,10492,8752,0,0,563,0,106,302,131,6243,6.5,0,0,15.5,0,675,1.7,0,5286,47,1.29917E+12,0,95736,35301,1311,2238,58146,0,4173,0,0,5,11004,0,2,5065,,1.2,20639,1,29744,,,,,,35301,https://github.com/eclipse/swtbot.git,4173,360,0
2016-03-29T15:24:16Z,0,11,238,12.9,287,871,1693,7.3,3c05f760bd0242767a918a913fd4f0129c23f128,3699,3699,3430,0,0,221,0,63,47,28,664,2.2,0,0,15.7,0,236,2,0,1679,14,1.45927E+12,0,30471,11437,404,660,21441,0,1310,0,0,5,2668,0,2,3000,,1,6353,1,9809,,,,,,11437,https://github.com/eclipse/thym.git,1310,201,0
2017-02-06T08:29:58Z,0,22,925,8.5,1203,2569,6378,9.2,e417fc09c57a64cfc88078b9a7ee56d881e602e8,10181,10181,9879,0,0,827,0,427,143,64,3029,3.1,0,0,9.9,0,1031,1.6,0,6039,323,1.48458E+12,0,97609,32120,1433,1002,63180,0,3607,0,0,5,14979,0,5,1535,,1.1,21328,1,26376,,,,,,32120,https://github.com/eclipse/tycho.git,3607,113,0
2013-10-08T08:50:12Z,0,15,452,16.8,360,1148,4617,12.4,857766a1bddc5248fc8ce0f236ca74bffac6e96e,6132,6050,4939,0,0,324,0,82,148,40,2788,5.6,0,0,18.5,0,332,1.3,,3820,22,1.38122E+12,0,50099,18380,939,338,32585,0,1638,0,0,5,5216,0,5,675,,1.2,11366,1,14581,,,,,,18380,https://github.com/eclipse/vert.x.git,1638,38,0
2012-12-14T22:33:58Z,0,65,736,8.3,876,2224,5618,9.5,6fc7b311a38531f9e6d34bb304b3e35b3cc5a171,9688,7287,9592,0,0,603,0,183,140,60,2942,3.3,0,0,12.7,0,763,1.7,,5627,43,1.3555E+12,0,88577,24387,1231,1056,53487,0,2998,0,0,5,9909,0,2,470,,1.2,19000,1,24406,,,,,,24387,https://github.com/eclipse/virgo.kernel.git,2998,38,0
2016-09-23T02:09:34Z,0,12,304,8.9,591,1952,15780,34.7,87321b450a18048ee3506e19a39205700868e18e,5457,5260,5217,0,0,618,0,147,123,74,2744,4,0,0,9.5,0,574,1.5,,3584,14,1.4746E+12,0,68409,13538,878,767,29663,0,2289,0,0,3,4289,0,2,425,,1.3,11167,1,11087,,,,,,13538,https://github.com/eclipse/vorto.git,2289,33,0
2012-08-17T14:35:47Z,0,2,247,42.7,561,2395,24836,14.7,90ca6a435932a7c3801168c38571b00e69b0be5f,23948,23948,23244,0,0,937,0,123,7166,75,22660,10.8,0,0,52.7,0,454,2.9,0,7959,28,1.3452E+12,0,209874,91736,780,949,143547,0,2696,0,0,5,2828,0,2,705,,2.1,89306,1,76436,,,,,,91736,https://github.com/eclipse/xtend.git,2696,54,0
2011-11-16T19:55:54Z,0,52,2508,11.2,3530,9328,22019,9.8,30a3d19ab7a8aabb4beb9a7532b2f951da6dfa71,39394,39394,37148,0,0,2954,0,691,2378,608,32426,9.7,0,0,15.4,0,2551,1.8,0,20975,111,1.32147E+12,0,333969,112840,5519,3323,203431,0,11959,0,0,5,29556,0,2,1635,,1.8,109933,1,95252,,,,,,112840,https://github.com/elastic/elasticsearch.git,11959,123,0
2012-02-19T06:27:59Z,0,0,100,25,15,201,304,14.3,5c4fc7ef8beb45a3a7006e6e8fee2127e8153dd1,375,375,364,0,0,33,0,4,8,4,109,4.1,0,0,26.8,0,14,3,0,122,0,1.23633E+12,0,2686,1199,141,130,1816,0,304,0,0,4,984,0,2,30,,3.4,1831,1,1010,,,,,,1199,https://github.com/fangyidong/json-simple.git,304,3,0
2016-01-19T04:49:17Z,0,0,3,2.8,57,41,1321,57.4,18aa4a59ce61e30243f16c4d00e6a6d07bf498bb,157,157,157,0,0,6,0,1,0,0,0,0,0,0,4,0,39,1,0,155,5,1.44225E+12,0,3169,209,10,23,982,0,44,0,0,4,50,0,1,0,,0.7,218,1,173,,,,,,209,https://github.com/FasterXML/jackson-annotations.git,44,0,0
2017-04-05T03:22:33Z,0,5,590,34.3,208,2655,9203,21.9,c1167aeabb476b07ce38dcb34115a9a3299d5f26,7124,7124,7099,0,0,380,0,23,344,30,7266,13.9,0,0,39.6,0,180,2.6,0,2680,58,1.49014E+12,0,52101,21537,874,1932,32802,0,3249,0,0,5,5504,0,2,50,,2,19972,1,19364,,,,,,21537,https://github.com/FasterXML/jackson-core.git,3249,4,0
2017-02-04T19:21:10Z,0,20,671,6.5,2707,5961,22840,19.6,904b087a7d1075b65cfa30ea1e10ddc49f68d4fb,17574,17574,17420,0,0,978,0,48,232,97,4455,2.9,0,0,23.2,0,757,1.7,0,10453,293,1.48623E+12,0,151030,47802,1564,4572,93778,0,7427,0,0,5,6839,0,5,8235,,1.3,35403,1,40156,,,,,,47802,https://github.com/FasterXML/jackson-databind.git,7427,795,0
2011-12-09T01:54:02Z,0,0,0,2.5,4,6,6,8.6,a5a75698b2fe02345bb0aef158709def5b716ca3,10,10,10,0,0,2,0,4,2,2,42,38.9,0,0,2.5,0,4,1,0,10,2,1.3234E+12,0,108,20,2,0,64,0,6,0,0,1,0,0,1,0,,2.6,50,1,12,,,,,,20,https://github.com/gabrielf/maven-samples.git,6,0,0
2014-11-20T09:09:26Z,0,4,382,9.1,379,1018,3363,14.4,2b1c614e3ee2688a904337a23b893b3f48c8a082,3434,3434,3110,0,0,174,0,14,50,8,1216,4,0,0,22.7,0,151,1.6,0,1924,19,1.41618E+12,0,30443,12957,788,433,20067,0,1418,0,0,5,4225,0,2,190,,1.1,6798,1,10263,,,,,,12957,https://github.com/google/gson.git,1418,18,0
2017-01-12T19:09:51Z,0,45,4162,11.6,3732,9327,44484,15.1,0f025e5d5d39a5d1ab709917f725d48a8464df50,43158,43158,39626,0,0,1302,0,88,901,224,16447,4.3,0,0,25.7,0,1680,1.3,0,30631,860,1.48347E+12,0,385412,146558,6889,4536,251052,0,13632,0,0,5,50520,0,4,3305,,0.9,68983,1,105888,,,,,,146558,https://github.com/google/guava.git,13632,143,0
2016-06-17T18:00:06Z,0,9,858,4.8,1798,2218,7646,12,ce14b1a8b9c338818e4024853503f0b9711d4772,8684,8684,6873,0,0,892,0,54,245,48,4381,5,0,0,15.8,0,548,1.3,0,5374,60,1.46619E+12,0,87672,30741,1318,813,56093,0,3092,0,0,5,10179,0,2,170,,1.2,20770,1,21662,,,,,,30741,https://github.com/google/guice.git,3092,16,0
2017-04-04T21:40:06Z,0,22,1221,22.5,447,2821,16131,19,b50c9ec1223895973d0e2fa6b6cb74ec3c8f3ce8,10059,10059,9866,0,0,565,0,12,628,93,28046,27.6,0,0,49.6,0,203,1.7,0,5870,148,1.48228E+12,0,101707,47376,1727,1590,68642,0,4052,0,0,5,13037,0,2,130,,1.4,28410,1,36274,,,,,,47376,https://github.com/google/protobuf.git,4052,10,0
2009-05-16T11:17:27Z,0,0,63,5.9,194,353,822,11.7,7d6a0ebe98cf44bf2f05d2d95ebdf4eaf40f31b1,1139,1139,1096,0,0,71,0,27,8,6,208,2.2,0,0,7.6,0,150,1.2,0,894,14,1.24247E+12,0,9365,3047,174,160,6183,0,419,0,0,3,665,0,2,40,,1.3,2439,1,2183,,,,,,3047,https://github.com/hamcrest/JavaHamcrest.git,419,3,0
2012-10-02T16:52:46Z,0,1,100,10.9,285,629,1973,10,76f8a400af557be04f22014c172ada70bf4dfdd2,3112,3112,3092,0,0,93,0,62,55,34,452,1.5,0,0,11.4,0,273,1.3,0,2374,79,1.34903E+12,0,29925,7492,289,295,17662,0,757,0,0,4,1375,0,5,440,,0.8,4048,1,5972,,,,,,7492,https://github.com/hibernate/hibernate-ogm.git,757,28,0
2017-04-13T17:11:04Z,0,20,952,6.5,2865,3956,14677,9.2,ac6d30d674c51bd62af0f478b74db3911d47a5b6,18709,18709,18444,0,0,1305,0,325,967,355,18434,8.5,0,0,8.8,0,2128,1.3,0,14347,155,1.4921E+12,0,216518,69318,1786,1748,145217,0,5014,0,0,5,13491,0,5,1425,,0.9,40668,1,49548,,,,,,69318,https://github.com/hibernate/hibernate-search.git,5014,106,0
2017-01-14T14:39:28Z,0,4,638,3.9,2149,1911,7898,10.5,8f4639b71992f04980e8c4e3dc9363a220fed64d,8420,8420,8322,0,0,738,0,245,140,94,2723,2.6,0,0,6.7,0,1251,1.2,0,6776,47,1.48423E+12,0,105354,29096,968,815,67298,0,2572,0,0,5,9887,0,2,300,,0.7,14721,1,19795,,,,,,29096,https://github.com/hibernate/hibernate-validator.git,2572,23,0
2015-03-16T09:57:17Z,0,6,1906,7.1,974,2165,10346,19.4,b468c05a045e6ed942aa63f814242dc2dceb4be0,6891,6891,6731,0,0,560,0,361,342,146,11991,14.8,0,0,8,0,862,1.7,0,3964,134,1.42479E+12,0,80840,23454,2526,865,42866,0,4091,0,0,5,32714,0,2,275,,1.8,22630,1,18864,,,,,,23454,https://github.com/jayway/powermock.git,4091,20,0
2012-04-27T11:41:34Z,0,38,375,5.5,852,1402,2902,8.1,b1c85181996be5f33c070fc8c65c12a8df957316,4716,4716,4527,0,0,521,0,136,159,50,2926,6.4,0,0,8.7,0,544,1.2,0,3734,10,1.33553E+12,0,45578,16922,720,511,32913,0,1800,0,0,5,5859,0,2,295,,1.2,11947,1,12818,,,,,,16922,https://github.com/jbehave/jbehave-core.git,1800,23,0
2012-05-09T03:04:59Z,0,71,3528,30.3,957,12994,55179,29.7,c91cc23ab4fa0b60d02016a3fa4646b3198a9b74,29009,29009,28731,0,0,2825,0,72,1704,272,32581,13.3,0,0,37.1,0,781,3,0,9660,107,1.33653E+12,0,245523,82946,8980,4886,130310,0,16869,0,0,5,40525,0,2,3615,,3.4,132680,1,66206,,,,,,82946,https://github.com/jboss/xerces.git,16869,347,0
2009-03-04T22:14:22Z,0,19,819,22,361,1647,9412,22.1,c7d9aa3efcc3470d7c637835e51c2755e6e53ef8,7928,7928,7897,0,0,362,0,29,53,23,1077,1.9,0,0,33.7,0,235,2.3,0,3376,6,1.23587E+12,0,56413,21803,1224,972,33157,0,2583,0,0,5,9836,0,2,1545,,1.2,11715,1,17743,,,,,,21803,https://github.com/jboss-javassist/javassist.git,2583,117,0
2016-05-17T17:58:54Z,0,136,2539,6.2,5993,10754,47409,17.1,e6c810ccaa2d0d851abcd0a224ca28e3ba1af22d,36954,36954,34814,0,0,2851,0,731,1860,571,31601,6.5,0,0,11.6,0,3188,1.5,0,22799,228,1.46297E+12,0,484725,103289,6085,4296,230049,0,13596,0,0,5,35233,0,5,4465,,1.7,119551,1,80602,,,,,,103289,https://github.com/jersey/jersey.git,13596,303,0
2010-02-05T13:49:24Z,0,0,34,14.2,51,161,887,21.5,69f7fdb661b1a332d55e97bda13d33af2e57956a,723,723,723,0,0,36,0,12,0,0,0,0,0,0,18.1,0,40,1.6,0,444,13,1.26526E+12,0,5289,2158,83,63,3248,0,195,0,0,3,312,0,1,0,,1.1,1044,1,1924,,,,,,2158,https://github.com/jhy/jsoup.git,195,0,0
2017-03-23T12:07:03Z,0,16,2311,28.2,476,4369,28681,25,6ad133837a4c4f8199d00a05c3c16267dbf6deb8,13430,13430,13223,0,0,573,0,15,1250,129,15484,10.6,0,0,40.8,0,329,1.4,0,9785,26,1.49022E+12,0,146571,61845,4064,2047,85911,0,6726,0,0,5,20979,0,2,470,,1.6,41975,1,51284,,,,,,61845,https://github.com/jodaOrg/joda-time.git,6726,46,0
2013-09-15T16:09:11Z,0,6,1149,5.1,1779,3455,15260,19.4,dd1322636590a74cb00d1f9b1c1f5014f4487086,9118,9118,9069,0,0,129,0,87,529,184,8049,6.2,0,0,5.2,0,1750,1.1,0,8292,21,1.37858E+12,0,129805,26790,1538,2921,63240,0,4615,0,0,5,11358,0,2,140,,1.3,23956,1,19966,,,,,,26790,https://github.com/joel-costigliola/assertj-core.git,4615,11,0
2012-10-15T15:55:45Z,0,13,494,4.5,768,1262,2952,12.9,88c28a42a6fb7dc462c4bc504189a76a815fc265,3466,3466,3268,0,0,507,0,62,41,19,1188,4.1,0,0,10.6,0,328,1.2,0,2758,35,1.34938E+12,0,29178,8996,572,763,19989,0,1890,0,0,5,6993,0,4,2165,,1.8,10535,1,6133,,,,,,8996,https://github.com/junit-team/junit4.git,1890,134,0
2016-11-30T09:04:37Z,0,3,357,5.9,864,850,4968,13.9,8105df0b3d82ba938204b7713b361e96b96013c3,5076,5076,4003,0,0,466,0,77,18,10,323,0.6,0,0,9.6,0,529,1.1,0,3556,6,1.48009E+12,0,53105,14907,478,260,30789,0,1213,0,0,3,5877,0,2,70,,0.9,8767,1,10358,,,,,,14907,https://github.com/junit-team/junit5.git,1213,6,0
2014-12-16T09:38:50Z,0,12,1079,7.6,1340,2531,13254,19.4,8fc0388411b4115e035c0e7b624e9f5b584cfb20,10152,10152,9888,0,0,463,0,146,71,31,1191,1.3,0,0,11.2,0,905,1.7,0,5899,115,1.41869E+12,0,92806,30620,1806,1313,55060,0,3709,0,0,5,13709,0,2,1030,,1,17017,1,23205,,,,,,30620,https://github.com/mockito/mockito.git,3709,99,0
2014-12-09T12:01:57Z,0,2,381,11.6,915,1498,12573,18.1,2811149b1b8c11e2464d6eec5ffbb2ae8c09de0e,10631,10631,10105,0,0,320,0,69,132,79,3571,3.4,0,0,14.3,0,746,1.4,0,7253,77,1.41721E+12,0,104849,28846,747,762,56994,0,1908,0,0,5,4569,0,5,430,,0.7,11668,1,22717,,,,,,28846,https://github.com/mongodb/mongo-java-driver.git,1908,29,0
2011-10-09T12:49:53Z,0,30,1290,8.4,839,1771,2828,6.2,407de89952b15c43c95c6175b8cd5fe2d2d28d11,7052,7052,7018,0,0,504,0,162,500,129,7292,12.7,0,0,9.3,0,759,1.3,0,5236,4,1.31598E+12,0,57300,23523,1252,1295,42571,0,3085,0,0,5,12629,0,5,340,,1.7,21282,1,19597,,,,,,23523,https://github.com/mybatis/mybatis-3.git,3085,24,0
2016-04-08T14:20:30Z,0,660,2571,28.3,848,12084,20693,13.8,2735d08ba6f5e91bd7ebd43254d384270d91a3e0,24003,24003,23154,0,0,2468,0,71,1250,74,23991,11.9,0,0,42.9,0,559,1.9,0,12056,368,1.45988E+12,0,201874,80070,5069,6380,128922,0,14945,0,0,5,25587,0,5,4875,,2.2,85373,1,68015,,,,,,80070,https://github.com/mysql/mysql-connector-j.git,14945,290,0
2016-08-26T02:59:35Z,0,59,2456,14.7,2638,6439,37709,14.9,1208b90f57b12b081074e02cdd543992c7f1e6d9,38813,38813,36825,0,0,1514,0,198,1256,338,22436,6.5,0,0,18.9,0,2057,1.6,0,22507,531,1.47247E+12,0,345276,116896,4437,2620,214599,0,9161,0,0,5,35479,0,5,5995,,1.1,72926,1,93606,,,,,,116896,https://github.com/netty/netty.git,9161,266,0
2015-11-25T20:49:57Z,0,636,1568,21.3,367,2839,10683,18.7,e0a9b414eab3e1186e9af0450aaa9dfbf096f59e,7811,7811,7717,0,0,579,0,47,285,48,3265,4.5,0,0,23.9,0,327,2.1,0,3762,34,1.44848E+12,0,72874,28397,1365,1848,46591,0,4462,0,0,5,12379,0,5,1040,,1.7,23643,1,23543,,,,,,28397,https://github.com/pgjdbc/pgjdbc.git,4462,55,0
2013-03-25T15:09:06Z,0,89,840,7.7,1034,3265,5955,10.5,28a154ddf8441efdac7be8327e7bb16511580294,8406,8013,8376,0,0,417,0,182,196,97,3716,4.3,0,0,8.6,0,978,1.6,,5188,17,1.36422E+12,0,85988,27745,1864,1831,51021,0,4218,0,0,5,12144,0,5,1475,,1.5,23293,1,22900,,,,,,27745,https://github.com/qos-ch/logback.git,4218,113,0
2016-02-26T18:47:54Z,0,3,209,9.4,263,959,4544,26.7,c25881c13e4905a14817ce13a2a9a3819183f791,2462,2462,2444,0,0,172,0,62,68,31,1244,4.3,0,0,10,0,246,1.4,0,1743,17,1.45633E+12,0,28693,7072,424,594,12457,0,1210,0,0,5,2392,0,2,520,,1.8,6845,1,5472,,,,,,7072,https://github.com/qos-ch/slf4j.git,1210,42,0
2017-03-23T00:23:33Z,0,26,1028,6.7,1725,7759,3761,6.7,ade0a348926a682bf290feee95a42367037e22e4,11590,11590,11192,0,0,739,0,61,214,112,3274,4.5,15325,0,12.5,0,926,2.2,0,5063,61,1.49023E+12,0,73040,27392,5069,2933,52110,0,8828,0,0,5,13014,0,5,535,,6,93490,2,25753,,,,,,27392,https://github.com/rzwitserloot/lombok.git,8828,41,0
2017-04-21T11:07:13Z,0,27,561,8.3,850,1096,15864,29.5,7c2aed7298b37801f2f925042e36e30af603a614,7024,7024,6488,0,0,283,0,68,25,20,790,1.1,0,0,9.7,0,723,1.5,0,4349,89,1.49277E+12,0,70747,18607,923,369,37935,0,1691,0,0,5,6828,0,2,400,,0.9,10367,1,14345,,,,,,18607,https://github.com/SeleniumHQ/selenium.git,1691,34,0
2009-11-19T17:16:25Z,0,5,100,8.5,214,516,1146,12.6,1b4728d1405ab8290458b59cbc647861a019bc14,1809,1809,1768,0,0,63,0,26,0,0,0,0,0,0,8.9,0,203,1.5,0,1148,2,1.25865E+12,0,15089,4420,381,168,7938,0,619,0,0,4,1357,0,2,40,,1,2401,1,3325,,,,,,4420,https://github.com/spockframework/spock.git,619,3,0
2013-01-03T11:21:01Z,0,0,19,9.7,30,91,74,3.6,c0b4b9cb82c76b84e9d05f1c8a02f4c2632fb546,292,292,292,0,0,10,0,3,2,1,26,0.8,0,0,10.1,0,29,1.2,0,240,0,1.34132E+12,0,3137,1083,22,80,1990,0,112,0,0,3,190,0,2,30,,0.9,509,1,796,,,,,,1083,https://github.com/spring-projects/aws-maven.git,112,2,0
2013-01-22T09:03:08Z,0,4,339,14.9,334,1350,5304,17.4,af233a3d5d9cb34d6ccb25f2072af3d7b42e31cb,4969,4969,4422,0,0,320,0,60,12,9,296,0.7,0,0,19.6,0,254,2.1,0,2123,27,1.35544E+12,0,40778,13464,835,571,25245,0,1757,0,0,5,3807,0,2,965,,1.5,11711,1,11094,,,,,,13464,https://github.com/spring-projects/eclipse-integration-commons.git,1757,68,0
2013-03-04T09:01:32Z,0,4,188,10.8,265,1121,3001,15.3,81ca86b5d364bc36dd16c8360d3621713b37cd8b,2857,2857,2666,0,0,161,0,44,10,9,171,0.6,0,0,12.7,0,225,1.7,0,1583,45,1.35974E+12,0,26777,9371,645,494,16561,0,1349,0,0,5,2468,0,4,555,,1.6,7744,1,7330,,,,,,9371,https://github.com/spring-projects/eclipse-integration-gradle.git,1349,40,0
2011-08-22T09:29:18Z,0,5,202,12.2,358,876,2859,11.8,8d5b9ec648ae5e17ef0f2e387c1bbd907f63ea7f,4366,4366,3778,0,0,169,0,93,14,13,329,1,0,0,15.8,0,276,1.6,0,2352,47,1.31392E+12,0,34243,10509,513,352,21369,0,1086,0,0,4,2062,0,5,160,,1,6647,1,8990,,,,,,10509,https://github.com/spring-projects/grails-data-mapping.git,1086,8,0
2013-01-21T22:36:24Z,0,16,1224,19.5,684,4647,13527,16.8,89e7e54d972d6314d46ab9022efba755033da09b,13348,13348,12934,0,0,1483,0,113,151,62,11327,11.1,0,0,24.1,0,554,2.5,0,5256,64,1.35881E+12,0,102310,41025,2175,2277,66764,0,6015,0,0,5,14258,0,5,2040,,1.9,37808,1,30793,,,,,,41025,https://github.com/spring-projects/grails-ide.git,6015,144,0
2011-05-31T15:41:18Z,0,1,9,5,90,140,429,12.5,d092845b871291e580fc6ec4df952dbbfe04778a,451,451,413,0,0,10,0,9,25,12,427,7.3,0,0,6.4,0,71,1.2,0,345,2,1.30677E+12,0,5867,1318,71,74,3004,0,158,0,0,3,87,0,5,240,,1.7,1523,1,1074,,,,,,1318,https://github.com/spring-projects/greenhouse-android.git,158,9,0
2012-10-14T18:08:05Z,0,1,38,12.9,19,80,129,7.4,bafdd4dff64424001a9cccc137d6b44e9ad87dd1,245,245,241,0,0,4,0,11,11,4,160,6.4,0,0,14.4,0,17,1.7,0,139,3,1.35024E+12,0,2484,843,48,66,1609,0,122,0,0,5,550,0,2,60,,0.9,428,1,698,,,,,,843,https://github.com/spring-projects/impala.git,122,4,0
2012-12-05T19:30:03Z,0,3,21,8.1,32,48,104,5.7,6353ead85a69b71c66f4c014e39cbb59f05aeeb6,258,258,247,0,0,12,0,5,2,2,28,1.2,0,0,9.6,0,27,1.9,0,127,0,1.35474E+12,0,2278,684,25,29,1709,0,69,0,0,5,124,0,1,0,,0.8,430,1,548,,,,,,684,https://github.com/spring-projects/rest-shell.git,69,0,0
2017-01-04T21:13:02Z,0,10,719,10.9,615,1157,6932,13.4,1d48434e1fe88ee9c729a5d37bc8dd197c6f20b3,6722,6722,6145,0,0,424,0,52,281,43,3838,5.4,0,0,16.5,0,408,1.5,0,4142,8,1.48356E+12,0,71598,24856,994,483,44759,0,1919,0,0,5,11815,0,5,765,,0.9,11800,1,20362,,,,,,24856,https://github.com/spring-projects/spring-amqp.git,1919,43,0
2012-03-05T06:20:50Z,0,6,143,13.5,234,799,5095,24.2,ad8bc30f2820984cee41260c04ce79abb5ec8a52,3150,3150,3030,0,0,249,0,35,80,18,1420,4.7,0,0,18.8,0,168,1.7,0,1779,10,1.33089E+12,0,29998,9067,288,399,15999,0,952,0,0,5,1484,0,5,210,,1.3,6366,1,7712,,,,,,9067,https://github.com/spring-projects/spring-android.git,952,10,0
